user_id,name,rag_query_text,filter_metadata_json
user_0100,Mikko Laine,"안녕하세요! 저는 Mikko Laine입니다. 핀란드에서 온 60대 남성이고요, 이번에는 혼자 여행을 하고 있어요. 저는 혼자 다니는 걸 좋아해서 이번 여행도 1명입니다.

음식 고를 때는 너무 오래 기다리는 건 좀 힘들어서, 웨이팅이 길면 피하고 싶어요. 예산은 중간 정도로 생각하고 있어서 너무 비싼 곳보다는 적당한 가격대를 선호해요.

매운 음식은 잘 못 먹고, 채식주의자는 아니에요. 특별히 피해야 할 재료는 없고, 오히려 생선이나 감자, 그리고 야채를 정말 좋아합니다. 주로 양식 위주로 찾고 있어요. 저랑 비슷한 취향이신 분들, 혹은 추천해주실 맛집 있으시면 언제든 이야기해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""생선,감자,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0045,Fatima El Amin,"안녕하세요! 저는 Fatima El Amin입니다. 저는 40대 모로코 여성이고, 이번엔 혼자 여행을 왔어요. 음식 고를 땐 예산을 너무 높이지 않고 중간 정도로 생각하는 편이에요. 매운 음식도 잘 먹는 편이고, 채식주의자는 아니라서 고기도 잘 먹어요. 특별히 피해야 하는 재료는 없고, 오히려 양고기랑 해산물, 그리고 야채를 정말 좋아해요. 특히 중동 음식을 즐겨 찾는답니다. 기다리는 것도 괜찮으니까, 저한테 딱 맞는 맛있는 식당을 추천해주시면 좋겠어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""양고기,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""N/A""}"
user_0415,David Cohen,"안녕하세요! 저는 David Cohen입니다. 저는 30대 남성으로, 이스라엘에서 왔어요. 이번엔 가족이랑 둘이서 여행을 왔고, 중동식 음식을 좋아하는 편이에요. 예산은 중간 정도로 생각하고 있고요, 매운 음식은 잘 못 먹어서 조금 피하는 편이에요. 채식주의자는 아니고, 소고기, 야채, 해산물 같은 재료를 특히 좋아해요. 대신 돼지고기는 먹지 않으니 참고해 주시면 감사하겠습니다. 기다리는 건 괜찮으니, 좋은 음식점이 있다면 추천해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,야채,해산물"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0291,Eun-Ji Park,"안녕하세요! 저는 Eun-Ji Park입니다. 20대 여성이고, 대한민국에서 왔어요. 이번엔 친구들이랑 넷이서 여행을 오게 됐는데, 다 같이 맛있는 한식을 즐겨보고 싶어서 기대가 많이 돼요. 저희는 중간 정도의 예산을 생각하고 있고, 음식 기다리는 것도 괜찮으니까 인기 많은 집도 도전할 수 있어요. 맵기도 잘 먹는 편이라 매운 음식도 얼마든지 괜찮고요! 채식주의자는 아니고, 특별히 피해야 할 재료도 없어요. 오히려 닭고기, 돼지고기, 그리고 각종 야채를 정말 좋아해서 그런 메뉴가 있으면 꼭 추천해주셨으면 해요. 한식 카테고리라면 다들 좋아하니까, 좋은 장소 있으면 소개 부탁드릴게요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,돼지고기,야채"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0157,Chloe Okeke,"안녕하세요! 저는 Chloe Okeke입니다. 20대 나이지리아 출신 여자이고요, 이번에는 친구들이랑 6명이서 여행을 왔어요. 저희는 한식에 관심이 많고, 예산은 중간 정도로 생각하고 있어요. 매운 음식도 잘 먹는 편이고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없고, 닭고기랑 소고기, 해산물을 특히 좋아해요. 기다리는 것도 크게 상관없으니까, 맛있는 한식집이라면 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,소고기,해산물"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0442,Elise Dubois,"안녕하세요! 저는 Elise Dubois입니다. 프랑스에서 온 20대 여자예요. 이번에는 혼자 1명이서 여행을 하게 됐어요. 저는 보통 중간 정도 예산으로 여행을 즐기고 있고, 음식은 양식을 가장 좋아해요. 매운 음식은 잘 못 먹는 편이라 피하고 있고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 따로 없고, 오히려 치즈, 해산물, 버터 같은 재료를 정말 좋아한답니다. 웨이팅이 조금 있어도 괜찮으니, 저한테 딱 맞는 맛있는 양식집 추천해주시면 너무 좋을 것 같아요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""치즈,해산물,버터"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0012,Mia Müller,"안녕하세요! 저는 Mia Müller입니다. 저는 10대이고, 독일에서 왔어요. 이번엔 가족이랑 6명이서 여행하고 있는데요, 다 같이 좋은 추억을 만들고 있습니다. 저는 여자이고, 예산은 적당한 중간 정도로 생각하고 있어요. 매운 음식은 잘 못 먹는 편이라서, 맵지 않은 메뉴를 선호해요. 특별히 피하는 재료는 없고, 채식주의자는 아니에요. 오히려 소고기, 감자, 소시지, 신선한 야채를 정말 좋아하거든요! 양식 음식을 특히 즐겨 먹고, 시간이 조금 걸려도 기다릴 수 있으니, 저희 가족에게 잘 맞는 맛있는 식사 추천해주시면 정말 기쁠 것 같아요.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,소시지,야채"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0156,Pierre Dubois,"안녕하세요! 저는 Pierre Dubois입니다. 프랑스에서 온 60대 남성이고요, 이번엔 혼자 여행을 즐기고 있어요. 저 혼자만의 여유로운 여행이라 식사할 때도 1인분만 주문하면 됩니다. 저는 음식 기다리는 걸 별로 좋아하지 않아서, 오래 기다려야 하는 곳보다는 바로 먹을 수 있는 곳을 선호해요. 예산은 넉넉하게 잡고 있어서 맛있고 좋은 음식이라면 얼마든지 즐길 준비가 되어 있답니다.

매운 음식은 조금 힘들어서 피하고 있고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없지만, 해산물이나 치즈, 소고기처럼 풍미 있는 재료를 특히 좋아해요. 음식 종류는 아무래도 양식이 제 입맛에 잘 맞더라고요. 이런 저에게 어울리는 멋진 식당이나 메뉴가 있다면 꼭 추천해 주세요!","{""budget_range"": ""고"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,치즈,소고기"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0443,Zanele Dlamini,"안녕하세요! 저는 Zanele Dlamini입니다. 남아프리카공화국에서 왔고, 50대 여성입니다. 이번 여행은 가족이랑 8명이서 함께 왔어요. 저희가 워낙 대식구라 식사 자리도 넉넉해야 하고, 오래 기다리는 건 조금 힘들어서 바로 앉을 수 있으면 좋겠어요. 예산은 중간 정도로 생각하고 있고, 한식을 꼭 맛보고 싶어서 기대가 큽니다.

저는 맵게 먹는 것도 좋아하고, 채식주의자는 아니에요. 특별히 피해야 하는 재료도 없어서 음식 선택에 큰 제약은 없어요. 오히려 닭고기, 소고기, 해산물, 야채처럼 다양한 재료가 들어간 요리를 좋아해요. 가능하다면 이런 재료가 듬뿍 들어간 한식 메뉴를 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""한식""}"
user_0013,Thiago Souza,"안녕하세요! 저는 Thiago Souza입니다. 30대 브라질 남자이고, 이번엔 연인과 둘이서 여행을 왔어요. 저는 중간 정도의 예산을 생각하고 있고, 매운 음식도 괜찮아요. 채식주의자는 아니고, 특별히 피하는 재료도 없어서 음식 선택에 크게 제한이 없답니다. 소고기, 해산물, 그리고 야채를 정말 좋아하고, 주로 양식 위주로 즐기는 편이에요. 기다리는 것도 괜찮으니 추천해주실 만한 맛있는 음식이 있다면 언제든 말씀해주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0290,David Goldberg,"안녕하세요! 저는 David Goldberg입니다. 이스라엘에서 온 60대 남성이고요, 이번에는 혼자 여행을 하고 있어요. 저 혼자라서 일행은 없고, 가볍게 자유롭게 움직이는 걸 좋아해요. 식사할 때는 오래 기다리는 걸 그다지 선호하지 않아서, 바로 먹을 수 있으면 더 좋겠어요. 예산은 중간 정도로 생각하고 있고, 매운 음식도 괜찮으니까 매콤한 요리 추천해주셔도 좋아요.

채식주의자는 아니고요, 특히 닭고기, 야채, 해산물을 정말 좋아해요. 다만 돼지고기는 먹지 않아서, 이 재료만 빼주시면 감사하겠습니다. 중동식 음식을 선호하지만, 다양한 재료와 맛을 즐기는 편이에요. 처음 뵙지만 좋은 음식과 함께 즐거운 추억 만들고 싶네요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,야채,해산물"", ""suitable_for"": ""혼자"", ""food_category"": ""N/A""}"
user_0101,Minseo Kim,"안녕하세요! 저는 Minseo Kim입니다. 20대 대한민국 여자이고요, 이번엔 혼자 여행을 하게 됐어요. 혼자라서 그런지 좀 더 자유롭게 움직일 수 있는 게 좋더라고요. 음식은 한식을 제일 좋아하고, 특히 야채랑 해산물, 소고기를 좋아해요. 특별히 피하는 재료는 없고, 채식주의자는 아니에요. 매운 음식도 잘 먹는 편이라서 매운맛도 OK! 식사 예산은 중간 정도로 생각하고 있고, 웨이팅도 괜찮으니 맛집이라면 기다릴 수 있어요. 이렇게 저에 대해 간단히 소개해봤어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""야채,해산물,소고기"", ""suitable_for"": ""혼자"", ""food_category"": ""한식""}"
user_0044,Nguyen Van An,"안녕하세요! 저는 Nguyen Van An입니다. 50대 남성이고, 베트남에서 왔어요. 이번엔 친구들이랑 6명이서 여행을 왔는데요, 다 함께 맛있는 음식도 즐기고 좋은 추억 만들고 싶어요. 예산은 중간 정도로 생각하고 있고, 매운 음식도 괜찮아서 한식이든 매콤한 음식이든 부담 없어요. 채식주의자는 아니고, 특별히 피해야 하는 재료도 없어서 다양한 요리를 즐길 수 있습니다. 특히 해산물, 야채, 닭고기를 좋아해서 관련된 요리를 찾게 되는 것 같아요. 동남아 음식을 좋아하지만, 꼭 그게 아니어도 괜찮아요. 웨이팅도 얼마든지 기다릴 수 있으니, 좋은 맛집 있으면 추천 부탁드려요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,닭고기"", ""suitable_for"": ""친구"", ""food_category"": ""동남아""}"
user_0414,Anneli Nieminen,"안녕하세요! 저는 Anneli Nieminen입니다. 20대 핀란드 여자고요, 이번 여행은 혼자 1명이서 왔어요. 새로운 곳을 느긋하게 둘러보는 걸 좋아해서, 식당에서 조금 기다리는 것도 괜찮아요. 예산은 중간 정도로 잡고 있고, 음식은 너무 맵지 않은 걸 선호해요. 채식주의자는 아니고, 특별히 피해야 할 재료는 없어요. 오히려 해산물, 야채, 닭고기를 정말 좋아해서 이런 재료가 들어간 음식이 있으면 꼭 먹어보고 싶어요. 평소에는 양식(서양 음식)을 즐겨 먹는 편이라, 여행지에서도 맛있는 양식집을 찾아보는 게 소소한 즐거움이에요. 앞으로도 맛있는 음식과 다양한 경험을 많이 하고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,닭고기"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0382,Max Schneider,"안녕하세요! 저는 Max Schneider입니다. 저는 50대 독일 남성이고요, 이번엔 친구 다섯 명이서 여행을 왔어요. 음식은 양식을 선호하고, 소고기, 돼지고기, 감자, 소시지를 특히 좋아하는 편입니다. 특별히 피해야 하는 재료는 없고, 채식주의자도 아니에요. 맵거나 자극적인 음식은 조금 힘들어서 가능한 한 안 매운 걸로 부탁드릴게요. 예산은 중간 정도 생각하고 있고, 자리가 없으면 기다릴 수도 있으니 너무 걱정하지 않으셔도 돼요. 이런 저에게 잘 맞는 음식이나 식당이 있다면 추천해주시면 정말 감사하겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,돼지고기,감자,소시지"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0228,Marta Silva,"안녕하세요! 저는 Marta Silva입니다. 30대 브라질 여성이고요, 이번엔 가족이랑 4명이서 여행을 왔어요. 저희는 한식을 좋아해서 맛있는 한식집을 찾아보는 중이에요. 예산은 중간 정도로 생각하고 있고, 매운 음식도 잘 먹을 수 있어요. 채식주의자는 아니고, 특별히 피해야 할 재료도 없어요. 특히 소고기, 해산물, 야채를 좋아해서 그런 메뉴가 있으면 더 좋겠어요. 기다리는 건 괜찮으니까, 추천해주실 만한 곳이 있으면 알려주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""한식""}"
user_0117,Nayeli Chávez,"안녕하세요! 저는 Nayeli Chávez입니다. 저는 10대 멕시코 소녀예요. 이번엔 친구랑 둘이서 여행을 왔어요. 저희는 여행할 때 예산을 좀 아껴쓰는 편이라 저렴한 곳을 좋아하고, 음식은 조금 기다릴 수 있으니 괜찮아요!

저는 맵게 먹는 것도 잘하고, 채식주의자는 아니어서 고기도 잘 먹어요. 특별히 피해야 하는 재료는 없고, 닭고기랑 옥수수, 치즈 들어간 음식들을 정말 좋아해요. 아무래도 제 고향이 중남미라서 그런지, 중남미 음식이 제일 입맛에 잘 맞는 것 같아요. 앞으로도 맛있는 음식 많이 먹으면서 즐거운 여행하고 싶어요!","{""budget_range"": ""저"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,옥수수,치즈"", ""suitable_for"": ""친구"", ""food_category"": ""N/A""}"
user_0402,Takashi Watanabe,"안녕하세요! 저는 Takashi Watanabe입니다. 40대 일본 남성이고요, 이번엔 가족이랑 4명이서 여행을 왔어요. 저희는 새로운 음식 경험을 좋아하지만, 너무 매운 음식은 잘 못 먹어서 맵지 않은 메뉴를 선호해요. 예산은 중간 정도로 생각하고 있고, 채식주의자는 아니어서 다양한 재료를 즐깁니다. 해산물, 닭고기, 야채를 특히 좋아하고, 피해야 할 재료는 따로 없어요. 일식 카테고리의 음식을 좋아하지만, 새로운 곳에서는 기다릴 수 있으니 인기 있는 가게도 괜찮아요. 저와 저희 가족이 즐겁게 식사할 수 있는 곳을 추천해주시면 좋겠습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,닭고기,야채"", ""suitable_for"": ""가족"", ""food_category"": ""일식""}"
user_0052,Luca Bianchi,"안녕하세요! 저는 Luca Bianchi입니다. 이탈리아에서 온 30대 남자예요. 이번엔 연인과 함께 둘이서 여행을 왔어요. 식사할 때는 어느 정도 기다릴 수 있는 편이고, 예산은 중간 정도로 생각하고 있습니다. 맵게 먹는 음식은 조금 힘들고, 채식주의자는 아니에요. 특별히 피해야 하는 재료는 없고, 파스타, 치즈, 해산물을 정말 좋아해요. 아무래도 양식이 입맛에 잘 맞더라고요. 맛있는 음식과 좋은 추억을 기대하고 있습니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""파스타,치즈,해산물"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0394,Jihoon Park,"안녕하세요! 저는 Jihoon Park입니다. 30대 남자고, 대한민국에서 왔어요. 이번엔 친구들이랑 8명이서 여행을 오게 됐는데, 다 같이 신나게 맛있는 음식도 즐기고 새로운 경험을 하고 싶어요. 저희는 한식 좋아하고, 저는 소고기랑 해산물, 야채를 특히 좋아해서 그런 메뉴가 있으면 더 반갑더라고요. 채식주의자는 아니고, 피해야 하는 재료는 딱히 없어서 웬만한 음식은 다 잘 먹는 편이에요. 매운 것도 괜찮고, 음식 나오는데 조금 기다리는 것도 문제없어요. 예산은 중간 정도로 생각하고 있으니, 적당히 맛있고 푸짐하게 먹을 수 있으면 좋겠어요. 앞으로 잘 부탁드려요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""친구"", ""food_category"": ""한식""}"
user_0140,Nia Nkosi,"안녕하세요! 저는 Nia Nkosi입니다. 저는 30대 여성이고, 남아프리카공화국에서 왔어요. 이번엔 친구들이랑 4명이서 여행 왔는데, 다 같이 새로운 음식도 경험하고 좋은 추억 만들고 싶어서 정말 기대하고 있어요. 저희는 크게 급하지 않아서 웨이팅이 좀 있어도 괜찮아요. 예산은 중간 정도로 생각하고 있고, 양식 종류 음식을 좋아해서 그런 쪽으로 추천해주시면 좋을 것 같아요. 매운 음식도 잘 먹고, 채식주의자는 아니어서 특별히 피해야 할 재료도 없어요. 오히려 소고기랑 해산물, 야채를 정말 좋아해서 이런 재료가 들어간 요리가 있다면 꼭 먹어보고 싶어요. 맛있고 분위기 좋은 곳 있으면 추천 부탁드릴게요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0005,Nina Petrova,"안녕하세요! 저는 Nina Petrova입니다. 러시아에서 온 60대 여성이고요, 이번엔 가족이랑 3명이서 여행을 왔어요. 저희는 한식을 좋아해서 한국 음식에 도전해보고 싶었어요. 예산은 중간 정도로 생각하고 있고, 너무 오래 기다리는 건 힘들어서 줄이 길면 조금 곤란해요. 맵게 먹는 건 잘 못하지만, 소고기랑 감자, 신선한 야채가 들어간 음식은 정말 좋아해요. 특별히 피해야 하는 재료는 없고, 채식주의자는 아니에요. 음식은 한식 위주로 즐기고 싶어서, 가족과 함께 맛있는 한식 식당을 찾고 있답니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,감자,야채"", ""suitable_for"": ""가족"", ""food_category"": ""한식""}"
user_0455,Fatima Al-Masri,"안녕하세요! 저는 Fatima Al-Masri입니다. 저는 50대 이집트 여성이고요, 이번에는 가족이랑 다섯 명이서 여행을 왔어요. 저희 가족은 중간 정도의 예산으로 맛있는 음식을 즐기는 걸 좋아해요. 매운 음식도 괜찮아서 매콤한 요리도 잘 먹고요, 채식주의자는 아니지만 돼지고기는 피하고 있어요. 닭고기, 야채, 해산물을 특히 좋아해서 그런 재료가 들어간 요리를 찾아보는 편이에요. 중동 음식에 관심이 많아서, 현지에서 새로운 맛을 경험하는 걸 기대하고 있답니다. 음식점에서 조금 기다리는 건 괜찮으니까, 추천해주실 만한 곳이 있다면 꼭 알려주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,야채,해산물"", ""suitable_for"": ""가족"", ""food_category"": ""N/A""}"
user_0286,Lucas Silva,"안녕하세요! 저는 Lucas Silva입니다. 20대 남자이고, 브라질에서 왔어요. 이번엔 친구들이랑 6명이서 여행 중인데요, 다 같이 맛있는 음식 찾아다니는 걸 정말 좋아해요. 저희는 웨이팅도 괜찮으니까 맛집이면 얼마든지 기다릴 수 있고, 예산은 중간 정도로 생각하고 있어요. 매운 음식도 잘 먹는 편이고, 채식주의자는 아니라서 고기나 해산물도 다 좋아합니다. 특히 소고기, 닭고기, 해산물은 정말 좋아하는 재료예요. 피하거나 못 먹는 음식은 따로 없고요. 평소에 양식 메뉴를 선호해서 이번 여행에서도 다양한 양식 음식들을 즐기고 싶어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,해산물"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0269,Anna Novak,"안녕하세요! 저는 Anna Novak입니다. 폴란드에서 온 60대 여성이고요, 이번 여행은 혼자 왔어요. 사실 혼자서 여행하는 게 저한테는 더 자유롭고 편하더라고요. 제 예산은 중간 정도라서 너무 비싼 곳보다는 적당한 가격대의 식당을 선호해요.

음식은 양식을 좋아하고, 닭고기나 감자, 야채가 들어간 메뉴라면 더 반갑게 먹는 편이에요. 특별히 피해야 하는 재료는 없어서, 대부분의 음식에 도전할 수 있어요. 다만 매운 음식은 잘 못 먹어서, 맵지 않은 메뉴를 찾게 되더라고요. 그리고 채식주의자는 아니지만, 다양한 음식을 골고루 즐기고 싶어요.

줄 서서 오래 기다리는 건 힘들어서, 웬만하면 바로 자리에 앉을 수 있는 곳을 선호해요. 이런 제 취향에 맞는 맛있는 식당을 찾는 게 이번 여행의 작은 즐거움이에요.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""닭고기,감자,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0091,Mateo Alvarez,"안녕하세요! 저는 Mateo Alvarez입니다. 30대 스페인 남자고요, 이번엔 연인과 둘이서 여행을 왔어요. 저는 새로운 음식 경험을 즐기는 타입이라 웬만하면 기다리는 것도 괜찮아요. 예산은 중간 정도로 잡고 있어서, 너무 고급지지 않으면서도 맛있는 곳을 찾고 있어요.

저는 맵게 먹는 것도 잘하고, 채식주의자는 아니에요. 특별히 피해야 하는 재료도 없어서 뭐든 잘 먹는 편이죠. 특히 해산물, 소고기, 올리브, 토마토를 정말 좋아해요. 아무래도 스페인 사람이라 그런지, 이런 재료가 들어간 음식에는 손이 자꾸 가더라고요. 주로 양식을 즐겨 먹지만, 맛있으면 다른 음식도 얼마든지 도전할 수 있어요. 저와 제 연인이 맛있는 식사를 할 수 있도록, 추천해주실 만한 곳이 있으면 언제든 말씀해 주세요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,소고기,올리브,토마토"", ""suitable_for"": ""연인"", ""food_category"": ""양식""}"
user_0212,Anna Svensson,"안녕하세요! 저는 Anna Svensson입니다. 스웨덴에서 온 50대 여성이고요, 이번 여행은 혼자 왔어요. 그래서 오늘은 저 혼자만을 위한 맛있는 식사를 찾아보고 있답니다. 저는 식사할 때 조금 기다리는 것도 괜찮아요. 예산은 중간 정도로 생각하고 있고, 너무 매운 음식은 잘 못 먹어서 피하고 있어요. 채식주의자는 아니지만 특별히 피하는 재료는 없고요, 생선이나 해산물, 그리고 신선한 야채를 정말 좋아합니다. 아무래도 양식이 입맛에 잘 맞는 것 같아서, 오늘도 그런 메뉴를 찾아보려고 해요.","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""생선,해산물,야채"", ""suitable_for"": ""혼자"", ""food_category"": ""양식""}"
user_0357,Sarah Johnson,"안녕하세요! 저는 Sarah Johnson입니다. 60대가 넘은 미국인이고요, 이번에는 가족이랑 3명이서 여행을 오게 됐어요. 저는 여자이고, 새로운 곳에서 맛있는 양식을 즐기는 걸 참 좋아해요. 사실 매운 음식은 잘 못 먹어서 조금만 매워도 힘들더라고요. 또 채식주의자는 아니고, 특별히 피해야 할 재료도 없어서 음식 고르기는 한결 편한 편이에요. 소고기, 해산물, 야채를 특히 좋아해서 이런 재료가 들어간 메뉴를 보면 꼭 한 번씩 시도해 봐요. 음식점에서는 오래 기다리는 걸 별로 좋아하지 않아서, 가능한 한 바로 앉을 수 있으면 좋겠고요. 예산은 넉넉하게 생각하고 있어서, 좋은 분위기에서 맛있는 음식 먹으면서 가족이랑 소중한 추억을 쌓고 싶어요.","{""budget_range"": ""고"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""가족"", ""food_category"": ""양식""}"
user_0183,Carlos Torres,"안녕하세요! 저는 Carlos Torres입니다. 30대 남자고, 멕시코에서 왔어요. 이번엔 연인이랑 둘이서 여행 중이에요. 저희는 중간 정도의 예산으로 식사를 즐기고 있고, 웨이팅이 좀 있어도 괜찮아요. 매운 음식도 잘 먹는 편이고, 채식주의자는 아니라서 고기나 해산물, 야채 등 다양한 재료를 좋아합니다. 특별히 피해야 하는 재료는 없어요. 오늘은 중식이 땡겨서 맛있는 소고기나 해산물, 야채가 들어간 중국 요리를 기대하고 있어요!","{""budget_range"": ""중"", ""spicy_available"": ""O"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,해산물,야채"", ""suitable_for"": ""연인"", ""food_category"": ""중식""}"
user_0479,Lucas Müller,"안녕하세요! 저는 Lucas Müller입니다. 독일에서 온 10대 남학생이에요. 이번엔 친구들이랑 다섯 명이서 여행을 왔어요. 저희끼리 신나게 즐기고 있는데, 식사할 때는 예산이 좀 낮은 편이라 가성비 좋은 곳을 좋아해요. 매운 음식은 잘 못 먹어서 피하는 편이고, 채식주의자는 아니라서 고기 종류도 잘 먹어요. 특별히 피해야 할 재료는 없고, 소고기랑 닭고기, 그리고 감자를 정말 좋아해요. 서양 음식 위주로 먹는 걸 선호해서 그런 음식점이면 더 반가울 것 같아요. 대기 시간도 괜찮으니 맛있는 곳만 추천해 주시면 좋겠어요!","{""budget_range"": ""저"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""소고기,닭고기,감자"", ""suitable_for"": ""친구"", ""food_category"": ""양식""}"
user_0029,Tomoko Sato,"안녕하세요! 저는 Tomoko Sato입니다. 저는 40대 일본인 여성이고요, 이번엔 연인과 둘이서 여행을 왔어요. 저희는 줄을 서서 기다리는 것도 괜찮다고 생각하고, 식사 예산은 중간 정도로 생각하고 있어요. 매운 음식은 잘 못 먹어서 피하고 있지만, 채식주의자는 아니에요. 특별히 피해야 하는 재료도 없고요. 해산물, 야채, 그리고 소고기를 특히 좋아해서 그런 메뉴가 있으면 정말 기쁠 것 같아요. 무엇보다 일본 음식을 좋아해서, 여행 중에도 일식 메뉴를 자주 찾게 되네요. 잘 부탁드립니다!","{""budget_range"": ""중"", ""spicy_available"": ""X"", ""vegetarian_options"": ""X"", ""main_ingredients_list"": ""해산물,야채,소고기"", ""suitable_for"": ""연인"", ""food_category"": ""일식""}"
